,country,region,year,count
219656,IE,LUBUSKIE,2013,1044.0
219657,IE,LUBUSKIE,2014,825.0
219658,IE,LUBUSKIE,2015,1179.0
219659,IE,LUBUSKIE,2016,1006.0
219660,IE,LUBUSKIE,2017,1143.0
219661,IE,LUBUSKIE,2018,1283.0
219662,IE,LUBUSKIE,2019,900.0
220451,IE,WIELKOPOLSKIE,2005,2502.0
220452,IE,WIELKOPOLSKIE,2006,3173.0
220453,IE,WIELKOPOLSKIE,2007,4447.0
220454,IE,WIELKOPOLSKIE,2008,5089.0
220455,IE,WIELKOPOLSKIE,2009,4263.0
220456,IE,WIELKOPOLSKIE,2010,4398.0
220457,IE,WIELKOPOLSKIE,2011,4593.0
220458,IE,WIELKOPOLSKIE,2012,36234.0
220459,IE,WIELKOPOLSKIE,2013,5878.0
220460,IE,WIELKOPOLSKIE,2014,5246.0
220461,IE,WIELKOPOLSKIE,2015,3763.0
220462,IE,WIELKOPOLSKIE,2016,4499.0
220463,IE,WIELKOPOLSKIE,2017,5059.0
220464,IE,WIELKOPOLSKIE,2018,4735.0
220465,IE,WIELKOPOLSKIE,2019,6661.0
221985,IE,ZACHODNIOPOMORSKIE,2005,1129.0
221986,IE,ZACHODNIOPOMORSKIE,2006,1515.0
221987,IE,ZACHODNIOPOMORSKIE,2007,1974.0
221988,IE,ZACHODNIOPOMORSKIE,2008,1817.0
221989,IE,ZACHODNIOPOMORSKIE,2009,1869.0
221990,IE,ZACHODNIOPOMORSKIE,2010,1851.0
221991,IE,ZACHODNIOPOMORSKIE,2011,1513.0
221992,IE,ZACHODNIOPOMORSKIE,2012,2568.0
221993,IE,ZACHODNIOPOMORSKIE,2013,1481.0
221994,IE,ZACHODNIOPOMORSKIE,2014,1734.0
221995,IE,ZACHODNIOPOMORSKIE,2015,1106.0
221996,IE,ZACHODNIOPOMORSKIE,2016,2079.0
221997,IE,ZACHODNIOPOMORSKIE,2017,2143.0
221998,IE,ZACHODNIOPOMORSKIE,2018,1555.0
221999,IE,ZACHODNIOPOMORSKIE,2019,1884.0
222760,IE,DOLNOŚLĄSKIE,2005,3042.0
222761,IE,DOLNOŚLĄSKIE,2006,8900.0
222762,IE,DOLNOŚLĄSKIE,2007,12410.0
222763,IE,DOLNOŚLĄSKIE,2008,9195.0
222764,IE,DOLNOŚLĄSKIE,2009,7320.0
222765,IE,DOLNOŚLĄSKIE,2010,8178.0
222766,IE,DOLNOŚLĄSKIE,2011,7487.0
222767,IE,DOLNOŚLĄSKIE,2012,9426.0
222768,IE,DOLNOŚLĄSKIE,2013,9961.0
222769,IE,DOLNOŚLĄSKIE,2014,9792.0
222770,IE,DOLNOŚLĄSKIE,2015,9748.0
222771,IE,DOLNOŚLĄSKIE,2016,12784.0
222772,IE,DOLNOŚLĄSKIE,2017,15750.0
222773,IE,DOLNOŚLĄSKIE,2018,14564.0
222774,IE,DOLNOŚLĄSKIE,2019,15213.0
223973,IE,OPOLSKIE,2005,160.0
223974,IE,OPOLSKIE,2006,251.0
223975,IE,OPOLSKIE,2007,515.0
223976,IE,OPOLSKIE,2008,298.0
223977,IE,OPOLSKIE,2009,327.0
223978,IE,OPOLSKIE,2010,634.0
223979,IE,OPOLSKIE,2011,387.0
223980,IE,OPOLSKIE,2012,437.0
223981,IE,OPOLSKIE,2013,1035.0
223982,IE,OPOLSKIE,2014,382.0
223983,IE,OPOLSKIE,2015,301.0
223984,IE,OPOLSKIE,2016,679.0
223985,IE,OPOLSKIE,2017,439.0
223986,IE,OPOLSKIE,2018,835.0
223987,IE,OPOLSKIE,2019,716.0
224462,IE,KUJAWSKO-POMORSKIE,2005,1342.0
224463,IE,KUJAWSKO-POMORSKIE,2006,1264.0
224464,IE,KUJAWSKO-POMORSKIE,2007,1901.0
224465,IE,KUJAWSKO-POMORSKIE,2008,2299.0
224466,IE,KUJAWSKO-POMORSKIE,2009,1129.0
224467,IE,KUJAWSKO-POMORSKIE,2010,3729.0
224468,IE,KUJAWSKO-POMORSKIE,2011,11720.0
224469,IE,KUJAWSKO-POMORSKIE,2012,15807.0
224470,IE,KUJAWSKO-POMORSKIE,2013,2208.0
224471,IE,KUJAWSKO-POMORSKIE,2014,2597.0
224472,IE,KUJAWSKO-POMORSKIE,2015,3486.0
224473,IE,KUJAWSKO-POMORSKIE,2016,3233.0
224474,IE,KUJAWSKO-POMORSKIE,2017,3128.0
224475,IE,KUJAWSKO-POMORSKIE,2018,2888.0
224476,IE,KUJAWSKO-POMORSKIE,2019,2511.0
225118,IE,POMORSKIE,2005,3305.0
225119,IE,POMORSKIE,2006,3541.0
225120,IE,POMORSKIE,2007,5769.0
225121,IE,POMORSKIE,2008,4538.0
225122,IE,POMORSKIE,2009,4021.0
225123,IE,POMORSKIE,2010,5011.0
225124,IE,POMORSKIE,2011,4603.0
225125,IE,POMORSKIE,2012,24794.0
225126,IE,POMORSKIE,2013,8056.0
225127,IE,POMORSKIE,2014,6254.0
225128,IE,POMORSKIE,2015,8504.0
225129,IE,POMORSKIE,2016,10305.0
225130,IE,POMORSKIE,2017,13031.0
225131,IE,POMORSKIE,2018,12023.0
225132,IE,POMORSKIE,2019,15213.0
225984,IE,WARMIŃSKO-MAZURSKIE,2005,412.0
225985,IE,WARMIŃSKO-MAZURSKIE,2006,587.0
225986,IE,WARMIŃSKO-MAZURSKIE,2007,803.0
225987,IE,WARMIŃSKO-MAZURSKIE,2008,940.0
225988,IE,WARMIŃSKO-MAZURSKIE,2009,1350.0
225989,IE,WARMIŃSKO-MAZURSKIE,2010,1125.0
225990,IE,WARMIŃSKO-MAZURSKIE,2011,699.0
225991,IE,WARMIŃSKO-MAZURSKIE,2012,758.0
225992,IE,WARMIŃSKO-MAZURSKIE,2013,1212.0
225993,IE,WARMIŃSKO-MAZURSKIE,2014,1116.0
225994,IE,WARMIŃSKO-MAZURSKIE,2015,1167.0
225995,IE,WARMIŃSKO-MAZURSKIE,2016,941.0
225996,IE,WARMIŃSKO-MAZURSKIE,2017,1201.0
225997,IE,WARMIŃSKO-MAZURSKIE,2018,959.0
225998,IE,WARMIŃSKO-MAZURSKIE,2019,1294.0
226752,IE,ŁÓDZKIE,2005,975.0
226753,IE,ŁÓDZKIE,2006,2542.0
226754,IE,ŁÓDZKIE,2007,9877.0
226755,IE,ŁÓDZKIE,2008,5880.0
226756,IE,ŁÓDZKIE,2009,6160.0
226757,IE,ŁÓDZKIE,2010,4152.0
226758,IE,ŁÓDZKIE,2011,3797.0
226759,IE,ŁÓDZKIE,2012,4078.0
226760,IE,ŁÓDZKIE,2013,3478.0
226761,IE,ŁÓDZKIE,2014,3433.0
226762,IE,ŁÓDZKIE,2015,3630.0
226763,IE,ŁÓDZKIE,2016,3647.0
226764,IE,ŁÓDZKIE,2017,3438.0
226765,IE,ŁÓDZKIE,2018,4338.0
226766,IE,ŁÓDZKIE,2019,3900.0
227617,IE,ŚWIĘTOKRZYSKIE,2005,154.0
227618,IE,ŚWIĘTOKRZYSKIE,2006,367.0
227619,IE,ŚWIĘTOKRZYSKIE,2007,805.0
227620,IE,ŚWIĘTOKRZYSKIE,2008,980.0
227621,IE,ŚWIĘTOKRZYSKIE,2009,667.0
227622,IE,ŚWIĘTOKRZYSKIE,2010,974.0
227623,IE,ŚWIĘTOKRZYSKIE,2011,770.0
227624,IE,ŚWIĘTOKRZYSKIE,2012,1047.0
227625,IE,ŚWIĘTOKRZYSKIE,2013,848.0
227626,IE,ŚWIĘTOKRZYSKIE,2014,896.0
227627,IE,ŚWIĘTOKRZYSKIE,2015,1008.0
227628,IE,ŚWIĘTOKRZYSKIE,2016,994.0
227629,IE,ŚWIĘTOKRZYSKIE,2017,1153.0
227630,IE,ŚWIĘTOKRZYSKIE,2018,823.0
227631,IE,ŚWIĘTOKRZYSKIE,2019,654.0
228082,IE,LUBELSKIE,2005,439.0
228083,IE,LUBELSKIE,2006,818.0
228084,IE,LUBELSKIE,2007,789.0
228085,IE,LUBELSKIE,2008,880.0
228086,IE,LUBELSKIE,2009,1078.0
228087,IE,LUBELSKIE,2010,1050.0
228088,IE,LUBELSKIE,2011,1042.0
228089,IE,LUBELSKIE,2012,1144.0
228090,IE,LUBELSKIE,2013,1045.0
228091,IE,LUBELSKIE,2014,795.0
228092,IE,LUBELSKIE,2015,728.0
228093,IE,LUBELSKIE,2016,1682.0
228094,IE,LUBELSKIE,2017,932.0
228095,IE,LUBELSKIE,2018,1379.0
228096,IE,LUBELSKIE,2019,1020.0
228704,IE,PODKARPACKIE,2005,381.0
228705,IE,PODKARPACKIE,2006,855.0
228706,IE,PODKARPACKIE,2007,1106.0
228707,IE,PODKARPACKIE,2008,1046.0
228708,IE,PODKARPACKIE,2009,763.0
228709,IE,PODKARPACKIE,2010,2001.0
228710,IE,PODKARPACKIE,2011,1601.0
228711,IE,PODKARPACKIE,2012,2980.0
228712,IE,PODKARPACKIE,2013,1771.0
228713,IE,PODKARPACKIE,2014,1172.0
228714,IE,PODKARPACKIE,2015,1261.0
228715,IE,PODKARPACKIE,2016,1964.0
228716,IE,PODKARPACKIE,2017,2228.0
228717,IE,PODKARPACKIE,2018,1867.0
228718,IE,PODKARPACKIE,2019,1363.0
229526,IE,PODLASKIE,2005,707.0
229527,IE,PODLASKIE,2006,420.0
229528,IE,PODLASKIE,2007,844.0
229529,IE,PODLASKIE,2008,669.0
229530,IE,PODLASKIE,2009,773.0
229531,IE,PODLASKIE,2010,1046.0
229532,IE,PODLASKIE,2011,1004.0
229533,IE,PODLASKIE,2012,1330.0
229534,IE,PODLASKIE,2013,717.0
229535,IE,PODLASKIE,2014,818.0
229536,IE,PODLASKIE,2015,841.0
229537,IE,PODLASKIE,2016,1114.0
229538,IE,PODLASKIE,2017,1027.0
229539,IE,PODLASKIE,2018,922.0
229540,IE,PODLASKIE,2019,1000.0
230029,IE,MAZOWIECKIE,2005,17112.0
230030,IE,MAZOWIECKIE,2006,18493.0
230031,IE,MAZOWIECKIE,2007,22950.0
230032,IE,MAZOWIECKIE,2008,17325.0
230033,IE,MAZOWIECKIE,2009,13595.0
230034,IE,MAZOWIECKIE,2010,13876.0
230035,IE,MAZOWIECKIE,2011,15123.0
230036,IE,MAZOWIECKIE,2012,16245.0
230037,IE,MAZOWIECKIE,2013,16679.0
230038,IE,MAZOWIECKIE,2014,15074.0
230039,IE,MAZOWIECKIE,2015,20600.0
230040,IE,MAZOWIECKIE,2016,23041.0
230041,IE,MAZOWIECKIE,2017,20944.0
230042,IE,MAZOWIECKIE,2018,18121.0
230043,IE,MAZOWIECKIE,2019,16909.0
231545,JP,MAŁOPOLSKIE,2005,24400.0
231546,JP,MAŁOPOLSKIE,2006,21436.0
231547,JP,MAŁOPOLSKIE,2007,19397.0
231548,JP,MAŁOPOLSKIE,2008,17366.0
231549,JP,MAŁOPOLSKIE,2009,20283.0
231550,JP,MAŁOPOLSKIE,2010,27969.0
231551,JP,MAŁOPOLSKIE,2011,21170.0
231552,JP,MAŁOPOLSKIE,2012,24884.0
231553,JP,MAŁOPOLSKIE,2013,34533.0
231554,JP,MAŁOPOLSKIE,2014,34882.0
231555,JP,MAŁOPOLSKIE,2015,31128.0
231556,JP,MAŁOPOLSKIE,2016,38211.0
231557,JP,MAŁOPOLSKIE,2017,34375.0
231558,JP,MAŁOPOLSKIE,2018,37808.0
231559,JP,MAŁOPOLSKIE,2019,35907.0
232502,JP,ŚLĄSKIE,2005,6474.0
232503,JP,ŚLĄSKIE,2006,5145.0
232504,JP,ŚLĄSKIE,2007,3758.0
232505,JP,ŚLĄSKIE,2008,3300.0
232506,JP,ŚLĄSKIE,2009,3302.0
232507,JP,ŚLĄSKIE,2010,3287.0
232508,JP,ŚLĄSKIE,2011,4273.0
232509,JP,ŚLĄSKIE,2012,5576.0
232510,JP,ŚLĄSKIE,2013,4855.0
232511,JP,ŚLĄSKIE,2014,3988.0
232512,JP,ŚLĄSKIE,2015,5739.0
232513,JP,ŚLĄSKIE,2016,6290.0
232514,JP,ŚLĄSKIE,2017,6057.0
232515,JP,ŚLĄSKIE,2018,9030.0
232516,JP,ŚLĄSKIE,2019,7314.0
233643,JP,LUBUSKIE,2005,603.0
233644,JP,LUBUSKIE,2006,202.0
233645,JP,LUBUSKIE,2007,661.0
233646,JP,LUBUSKIE,2008,1314.0
233647,JP,LUBUSKIE,2009,606.0
233648,JP,LUBUSKIE,2010,466.0
233649,JP,LUBUSKIE,2011,336.0
233650,JP,LUBUSKIE,2012,245.0
233651,JP,LUBUSKIE,2013,195.0
233652,JP,LUBUSKIE,2014,204.0
233653,JP,LUBUSKIE,2015,140.0
233654,JP,LUBUSKIE,2016,185.0
233655,JP,LUBUSKIE,2017,161.0
233656,JP,LUBUSKIE,2018,191.0
233657,JP,LUBUSKIE,2019,394.0
234066,JP,WIELKOPOLSKIE,2005,3954.0
234067,JP,WIELKOPOLSKIE,2006,2688.0
234068,JP,WIELKOPOLSKIE,2007,3714.0
234069,JP,WIELKOPOLSKIE,2008,5263.0
234070,JP,WIELKOPOLSKIE,2009,3267.0
234071,JP,WIELKOPOLSKIE,2010,3664.0
234072,JP,WIELKOPOLSKIE,2011,3124.0
234073,JP,WIELKOPOLSKIE,2012,2647.0
234074,JP,WIELKOPOLSKIE,2013,4401.0
234075,JP,WIELKOPOLSKIE,2014,4506.0
234076,JP,WIELKOPOLSKIE,2015,3265.0
234077,JP,WIELKOPOLSKIE,2016,7139.0
234078,JP,WIELKOPOLSKIE,2017,6076.0
234079,JP,WIELKOPOLSKIE,2018,4816.0
234080,JP,WIELKOPOLSKIE,2019,5058.0
235134,JP,ZACHODNIOPOMORSKIE,2005,354.0
235135,JP,ZACHODNIOPOMORSKIE,2006,535.0
235136,JP,ZACHODNIOPOMORSKIE,2007,1136.0
235137,JP,ZACHODNIOPOMORSKIE,2008,9976.0
235138,JP,ZACHODNIOPOMORSKIE,2009,2805.0
235139,JP,ZACHODNIOPOMORSKIE,2010,1202.0
235140,JP,ZACHODNIOPOMORSKIE,2011,1100.0
235141,JP,ZACHODNIOPOMORSKIE,2012,881.0
235142,JP,ZACHODNIOPOMORSKIE,2013,2655.0
235143,JP,ZACHODNIOPOMORSKIE,2014,1040.0
235144,JP,ZACHODNIOPOMORSKIE,2015,585.0
235145,JP,ZACHODNIOPOMORSKIE,2016,448.0
235146,JP,ZACHODNIOPOMORSKIE,2017,509.0
235147,JP,ZACHODNIOPOMORSKIE,2018,711.0
235148,JP,ZACHODNIOPOMORSKIE,2019,892.0
235702,JP,DOLNOŚLĄSKIE,2005,26303.0
235703,JP,DOLNOŚLĄSKIE,2006,15049.0
235704,JP,DOLNOŚLĄSKIE,2007,20904.0
235705,JP,DOLNOŚLĄSKIE,2008,13434.0
235706,JP,DOLNOŚLĄSKIE,2009,9106.0
235707,JP,DOLNOŚLĄSKIE,2010,10588.0
235708,JP,DOLNOŚLĄSKIE,2011,10922.0
235709,JP,DOLNOŚLĄSKIE,2012,9099.0
235710,JP,DOLNOŚLĄSKIE,2013,11305.0
235711,JP,DOLNOŚLĄSKIE,2014,12182.0
235712,JP,DOLNOŚLĄSKIE,2015,11901.0
235713,JP,DOLNOŚLĄSKIE,2016,13140.0
235714,JP,DOLNOŚLĄSKIE,2017,13750.0
235715,JP,DOLNOŚLĄSKIE,2018,10391.0
235716,JP,DOLNOŚLĄSKIE,2019,18843.0
236740,JP,OPOLSKIE,2005,158.0
236741,JP,OPOLSKIE,2006,90.0
236742,JP,OPOLSKIE,2007,99.0
236743,JP,OPOLSKIE,2008,173.0
236744,JP,OPOLSKIE,2009,150.0
236745,JP,OPOLSKIE,2010,77.0
236746,JP,OPOLSKIE,2011,79.0
236747,JP,OPOLSKIE,2012,148.0
236748,JP,OPOLSKIE,2013,104.0
236749,JP,OPOLSKIE,2014,274.0
236750,JP,OPOLSKIE,2015,203.0
236751,JP,OPOLSKIE,2016,170.0
236752,JP,OPOLSKIE,2017,212.0
236753,JP,OPOLSKIE,2018,155.0
236754,JP,OPOLSKIE,2019,152.0
237028,JP,KUJAWSKO-POMORSKIE,2005,1486.0
237029,JP,KUJAWSKO-POMORSKIE,2006,10907.0
237030,JP,KUJAWSKO-POMORSKIE,2007,34099.0
237031,JP,KUJAWSKO-POMORSKIE,2008,14578.0
237032,JP,KUJAWSKO-POMORSKIE,2009,6931.0
237033,JP,KUJAWSKO-POMORSKIE,2010,14611.0
237034,JP,KUJAWSKO-POMORSKIE,2011,4285.0
237035,JP,KUJAWSKO-POMORSKIE,2012,2468.0
237036,JP,KUJAWSKO-POMORSKIE,2013,2309.0
237037,JP,KUJAWSKO-POMORSKIE,2014,1786.0
237038,JP,KUJAWSKO-POMORSKIE,2015,1433.0
237039,JP,KUJAWSKO-POMORSKIE,2016,2506.0
237040,JP,KUJAWSKO-POMORSKIE,2017,1317.0
237041,JP,KUJAWSKO-POMORSKIE,2018,1573.0
237042,JP,KUJAWSKO-POMORSKIE,2019,2538.0
237581,JP,POMORSKIE,2005,4290.0
237582,JP,POMORSKIE,2006,4516.0
237583,JP,POMORSKIE,2007,3591.0
237584,JP,POMORSKIE,2008,3865.0
237585,JP,POMORSKIE,2009,2780.0
237586,JP,POMORSKIE,2010,4807.0
237587,JP,POMORSKIE,2011,3578.0
237588,JP,POMORSKIE,2012,3351.0
237589,JP,POMORSKIE,2013,3567.0
237590,JP,POMORSKIE,2014,3760.0
237591,JP,POMORSKIE,2015,2994.0
237592,JP,POMORSKIE,2016,4399.0
237593,JP,POMORSKIE,2017,5164.0
237594,JP,POMORSKIE,2018,5219.0
237595,JP,POMORSKIE,2019,7005.0
238229,JP,WARMIŃSKO-MAZURSKIE,2005,425.0
238230,JP,WARMIŃSKO-MAZURSKIE,2006,300.0
238231,JP,WARMIŃSKO-MAZURSKIE,2007,189.0
238232,JP,WARMIŃSKO-MAZURSKIE,2008,418.0
238233,JP,WARMIŃSKO-MAZURSKIE,2009,134.0
238234,JP,WARMIŃSKO-MAZURSKIE,2010,224.0
238235,JP,WARMIŃSKO-MAZURSKIE,2011,215.0
238236,JP,WARMIŃSKO-MAZURSKIE,2012,225.0
238237,JP,WARMIŃSKO-MAZURSKIE,2013,1604.0
238238,JP,WARMIŃSKO-MAZURSKIE,2014,926.0
238239,JP,WARMIŃSKO-MAZURSKIE,2015,605.0
238240,JP,WARMIŃSKO-MAZURSKIE,2016,436.0
238241,JP,WARMIŃSKO-MAZURSKIE,2017,969.0
238242,JP,WARMIŃSKO-MAZURSKIE,2018,537.0
238243,JP,WARMIŃSKO-MAZURSKIE,2019,559.0
238761,JP,ŁÓDZKIE,2005,1244.0
238762,JP,ŁÓDZKIE,2006,1305.0
238763,JP,ŁÓDZKIE,2007,1350.0
238764,JP,ŁÓDZKIE,2008,1012.0
238765,JP,ŁÓDZKIE,2009,1715.0
238766,JP,ŁÓDZKIE,2010,905.0
238767,JP,ŁÓDZKIE,2011,1275.0
238768,JP,ŁÓDZKIE,2012,1298.0
238769,JP,ŁÓDZKIE,2013,1758.0
238770,JP,ŁÓDZKIE,2014,2826.0
238771,JP,ŁÓDZKIE,2015,2660.0
238772,JP,ŁÓDZKIE,2016,2359.0
238773,JP,ŁÓDZKIE,2017,2159.0
238774,JP,ŁÓDZKIE,2018,3823.0
238775,JP,ŁÓDZKIE,2019,3229.0
239399,JP,ŚWIĘTOKRZYSKIE,2005,816.0
239400,JP,ŚWIĘTOKRZYSKIE,2006,614.0
239401,JP,ŚWIĘTOKRZYSKIE,2007,809.0
239402,JP,ŚWIĘTOKRZYSKIE,2008,735.0
239403,JP,ŚWIĘTOKRZYSKIE,2009,480.0
239404,JP,ŚWIĘTOKRZYSKIE,2010,569.0
239405,JP,ŚWIĘTOKRZYSKIE,2011,481.0
239406,JP,ŚWIĘTOKRZYSKIE,2012,446.0
239407,JP,ŚWIĘTOKRZYSKIE,2013,326.0
239408,JP,ŚWIĘTOKRZYSKIE,2014,486.0
239409,JP,ŚWIĘTOKRZYSKIE,2015,604.0
239410,JP,ŚWIĘTOKRZYSKIE,2016,711.0
239411,JP,ŚWIĘTOKRZYSKIE,2017,677.0
239412,JP,ŚWIĘTOKRZYSKIE,2018,843.0
239413,JP,ŚWIĘTOKRZYSKIE,2019,781.0
239740,JP,LUBELSKIE,2005,1257.0
239741,JP,LUBELSKIE,2006,1806.0
239742,JP,LUBELSKIE,2007,1176.0
239743,JP,LUBELSKIE,2008,1029.0
239744,JP,LUBELSKIE,2009,1038.0
239745,JP,LUBELSKIE,2010,1484.0
239746,JP,LUBELSKIE,2011,775.0
239747,JP,LUBELSKIE,2012,810.0
239748,JP,LUBELSKIE,2013,995.0
239749,JP,LUBELSKIE,2014,1108.0
239750,JP,LUBELSKIE,2015,1274.0
239751,JP,LUBELSKIE,2016,1263.0
239752,JP,LUBELSKIE,2017,1364.0
239753,JP,LUBELSKIE,2018,903.0
239754,JP,LUBELSKIE,2019,1080.0
240174,JP,PODKARPACKIE,2005,464.0
240175,JP,PODKARPACKIE,2006,495.0
240176,JP,PODKARPACKIE,2007,552.0
240177,JP,PODKARPACKIE,2008,288.0
240178,JP,PODKARPACKIE,2009,463.0
240179,JP,PODKARPACKIE,2010,1070.0
240180,JP,PODKARPACKIE,2011,281.0
240181,JP,PODKARPACKIE,2012,370.0
240182,JP,PODKARPACKIE,2013,311.0
240183,JP,PODKARPACKIE,2014,569.0
240184,JP,PODKARPACKIE,2015,530.0
240185,JP,PODKARPACKIE,2016,555.0
240186,JP,PODKARPACKIE,2017,469.0
240187,JP,PODKARPACKIE,2018,473.0
240188,JP,PODKARPACKIE,2019,590.0
240756,JP,PODLASKIE,2005,323.0
240757,JP,PODLASKIE,2006,88.0
240758,JP,PODLASKIE,2007,141.0
240759,JP,PODLASKIE,2008,213.0
240760,JP,PODLASKIE,2009,926.0
240761,JP,PODLASKIE,2010,182.0
240762,JP,PODLASKIE,2011,384.0
240763,JP,PODLASKIE,2012,341.0
240764,JP,PODLASKIE,2013,165.0
240765,JP,PODLASKIE,2014,203.0
240766,JP,PODLASKIE,2015,354.0
240767,JP,PODLASKIE,2016,258.0
240768,JP,PODLASKIE,2017,405.0
240769,JP,PODLASKIE,2018,332.0
240770,JP,PODLASKIE,2019,415.0
241106,JP,MAZOWIECKIE,2005,29584.0
241107,JP,MAZOWIECKIE,2006,22491.0
241108,JP,MAZOWIECKIE,2007,26531.0
241109,JP,MAZOWIECKIE,2008,22595.0
241110,JP,MAZOWIECKIE,2009,20207.0
241111,JP,MAZOWIECKIE,2010,34195.0
241112,JP,MAZOWIECKIE,2011,24306.0
241113,JP,MAZOWIECKIE,2012,23943.0
241114,JP,MAZOWIECKIE,2013,29402.0
241115,JP,MAZOWIECKIE,2014,30403.0
241116,JP,MAZOWIECKIE,2015,39962.0
241117,JP,MAZOWIECKIE,2016,45400.0
241118,JP,MAZOWIECKIE,2017,46221.0
241119,JP,MAZOWIECKIE,2018,42449.0
241120,JP,MAZOWIECKIE,2019,47716.0
242264,CA,MAŁOPOLSKIE,2005,17050.0
242265,CA,MAŁOPOLSKIE,2006,16191.0
242266,CA,MAŁOPOLSKIE,2007,17558.0
242267,CA,MAŁOPOLSKIE,2008,15094.0
242268,CA,MAŁOPOLSKIE,2009,18573.0
242269,CA,MAŁOPOLSKIE,2010,18837.0
242270,CA,MAŁOPOLSKIE,2011,22379.0
242271,CA,MAŁOPOLSKIE,2012,23143.0
242272,CA,MAŁOPOLSKIE,2013,22849.0
242273,CA,MAŁOPOLSKIE,2014,23091.0
242274,CA,MAŁOPOLSKIE,2015,22551.0
242275,CA,MAŁOPOLSKIE,2016,28766.0
242276,CA,MAŁOPOLSKIE,2017,23120.0
242277,CA,MAŁOPOLSKIE,2018,23136.0
242278,CA,MAŁOPOLSKIE,2019,26437.0
243551,CA,ŚLĄSKIE,2005,1801.0
243552,CA,ŚLĄSKIE,2006,3194.0
243553,CA,ŚLĄSKIE,2007,2493.0
243554,CA,ŚLĄSKIE,2008,2729.0
243555,CA,ŚLĄSKIE,2009,2252.0
243556,CA,ŚLĄSKIE,2010,6455.0
243557,CA,ŚLĄSKIE,2011,3294.0
243558,CA,ŚLĄSKIE,2012,2755.0
243559,CA,ŚLĄSKIE,2013,2719.0
243560,CA,ŚLĄSKIE,2014,4110.0
243561,CA,ŚLĄSKIE,2015,3489.0
243562,CA,ŚLĄSKIE,2016,3836.0
243563,CA,ŚLĄSKIE,2017,3501.0
243564,CA,ŚLĄSKIE,2018,5687.0
243565,CA,ŚLĄSKIE,2019,7047.0
244791,CA,LUBUSKIE,2005,470.0
244792,CA,LUBUSKIE,2006,552.0
244793,CA,LUBUSKIE,2007,284.0
244794,CA,LUBUSKIE,2008,312.0
244795,CA,LUBUSKIE,2009,219.0
244796,CA,LUBUSKIE,2010,208.0
244797,CA,LUBUSKIE,2011,345.0
244798,CA,LUBUSKIE,2012,325.0
244799,CA,LUBUSKIE,2013,209.0
244800,CA,LUBUSKIE,2014,279.0
244801,CA,LUBUSKIE,2015,324.0
244802,CA,LUBUSKIE,2016,401.0
244803,CA,LUBUSKIE,2017,356.0
244804,CA,LUBUSKIE,2018,274.0
244805,CA,LUBUSKIE,2019,218.0
245440,CA,WIELKOPOLSKIE,2005,2270.0
245441,CA,WIELKOPOLSKIE,2006,2533.0
245442,CA,WIELKOPOLSKIE,2007,2596.0
245443,CA,WIELKOPOLSKIE,2008,4631.0
245444,CA,WIELKOPOLSKIE,2009,3422.0
245445,CA,WIELKOPOLSKIE,2010,3187.0
245446,CA,WIELKOPOLSKIE,2011,2374.0
245447,CA,WIELKOPOLSKIE,2012,3642.0
245448,CA,WIELKOPOLSKIE,2013,2991.0
245449,CA,WIELKOPOLSKIE,2014,2245.0
245450,CA,WIELKOPOLSKIE,2015,2620.0
245451,CA,WIELKOPOLSKIE,2016,3673.0
245452,CA,WIELKOPOLSKIE,2017,2749.0
245453,CA,WIELKOPOLSKIE,2018,3301.0
245454,CA,WIELKOPOLSKIE,2019,2645.0
246515,CA,ZACHODNIOPOMORSKIE,2005,1041.0
246516,CA,ZACHODNIOPOMORSKIE,2006,1333.0
246517,CA,ZACHODNIOPOMORSKIE,2007,1072.0
246518,CA,ZACHODNIOPOMORSKIE,2008,1628.0
246519,CA,ZACHODNIOPOMORSKIE,2009,812.0
246520,CA,ZACHODNIOPOMORSKIE,2010,1096.0
246521,CA,ZACHODNIOPOMORSKIE,2011,1230.0
246522,CA,ZACHODNIOPOMORSKIE,2012,2025.0
246523,CA,ZACHODNIOPOMORSKIE,2013,1523.0
246524,CA,ZACHODNIOPOMORSKIE,2014,2215.0
246525,CA,ZACHODNIOPOMORSKIE,2015,2082.0
246526,CA,ZACHODNIOPOMORSKIE,2016,2237.0
246527,CA,ZACHODNIOPOMORSKIE,2017,2500.0
246528,CA,ZACHODNIOPOMORSKIE,2018,2659.0
246529,CA,ZACHODNIOPOMORSKIE,2019,2366.0
247295,CA,DOLNOŚLĄSKIE,2005,2911.0
247296,CA,DOLNOŚLĄSKIE,2006,3721.0
247297,CA,DOLNOŚLĄSKIE,2007,3026.0
247298,CA,DOLNOŚLĄSKIE,2008,3874.0
247299,CA,DOLNOŚLĄSKIE,2009,3373.0
247300,CA,DOLNOŚLĄSKIE,2010,3590.0
247301,CA,DOLNOŚLĄSKIE,2011,3528.0
247302,CA,DOLNOŚLĄSKIE,2012,4137.0
247303,CA,DOLNOŚLĄSKIE,2013,4521.0
247304,CA,DOLNOŚLĄSKIE,2014,5466.0
247305,CA,DOLNOŚLĄSKIE,2015,5080.0
247306,CA,DOLNOŚLĄSKIE,2016,5405.0
247307,CA,DOLNOŚLĄSKIE,2017,5883.0
247308,CA,DOLNOŚLĄSKIE,2018,10183.0
247309,CA,DOLNOŚLĄSKIE,2019,5712.0
248472,CA,OPOLSKIE,2005,164.0
